,N,f,Fisher,kappa,inc_org
53443,146,0.15000000000000002,False,65,78
53444,307,0.20000000000000004,False,35,35
53445,97,0.25000000000000006,True,40,82
53446,209,0.30000000000000004,False,70,72
53447,375,0.35000000000000009,False,10,25
53448,407,0.40000000000000013,False,5,9
53449,408,0.45000000000000007,False,10,35
53450,329,0.50000000000000011,False,5,13
53451,273,0.55000000000000016,False,60,50
53452,146,0.6000000000000002,False,30,14
53453,418,0.65000000000000013,False,25,48
53454,165,0.70000000000000018,False,25,24
53455,203,0.75000000000000022,False,45,25
53456,415,0.80000000000000016,True,70,77
53457,407,0.8500000000000002,True,50,60
53458,380,0.90000000000000024,True,75,65
53459,221,0.95000000000000029,True,60,78
53460,414,0.10000000000000001,False,55,9
53461,151,0.15000000000000002,False,35,27
53462,128,0.20000000000000004,False,65,86
53463,383,0.25000000000000006,False,50,61
53464,281,0.30000000000000004,False,70,19
53465,429,0.35000000000000009,False,55,24
53466,238,0.40000000000000013,False,70,3
53467,299,0.45000000000000007,False,75,63
53468,254,0.50000000000000011,False,55,2
53469,456,0.55000000000000016,False,45,56
53470,242,0.6000000000000002,False,75,17
53471,184,0.65000000000000013,False,45,1
53472,46,0.70000000000000018,True,10,52
53473,485,0.75000000000000022,False,30,63
53474,298,0.80000000000000016,True,55,59
53475,289,0.8500000000000002,True,10,2
53476,280,0.90000000000000024,True,5,79
53477,476,0.95000000000000029,True,70,76
53478,444,0.10000000000000001,False,75,12
53479,343,0.15000000000000002,False,35,79
53480,14,0.20000000000000004,True,35,64
53481,206,0.25000000000000006,False,40,54
53482,207,0.30000000000000004,False,10,52
53483,383,0.35000000000000009,False,15,25
53484,410,0.40000000000000013,False,20,54
53485,187,0.45000000000000007,False,65,67
53486,116,0.50000000000000011,False,35,22
53487,459,0.55000000000000016,True,60,67
53488,294,0.6000000000000002,False,5,2
53489,473,0.65000000000000013,False,45,3
53490,262,0.70000000000000018,False,10,34
53491,318,0.75000000000000022,False,55,29
53492,256,0.80000000000000016,True,40,48
53493,477,0.8500000000000002,True,35,77
53494,260,0.90000000000000024,True,70,24
53495,279,0.95000000000000029,False,25,20
53496,127,0.10000000000000001,False,15,11
53497,343,0.15000000000000002,False,20,13
53498,479,0.20000000000000004,False,30,43
53499,489,0.25000000000000006,False,65,52
53500,341,0.30000000000000004,False,70,23
53501,205,0.35000000000000009,False,20,71
53502,446,0.40000000000000013,False,40,60
53503,265,0.45000000000000007,False,35,23
53504,74,0.50000000000000011,False,35,39
53505,78,0.55000000000000016,True,10,75
53506,411,0.6000000000000002,False,30,41
53507,429,0.65000000000000013,False,50,12
53508,182,0.70000000000000018,False,55,47
53509,469,0.75000000000000022,True,50,49
53510,425,0.80000000000000016,True,5,23
53511,466,0.8500000000000002,True,40,32
53512,131,0.90000000000000024,True,35,69
53513,310,0.95000000000000029,True,75,89
53514,113,0.10000000000000001,True,5,0
53515,89,0.15000000000000002,False,45,48
53516,419,0.20000000000000004,False,10,12
53517,183,0.25000000000000006,False,30,71
53518,484,0.30000000000000004,False,35,41
53519,440,0.35000000000000009,False,70,24
53520,213,0.40000000000000013,False,60,49
53521,445,0.45000000000000007,False,10,44
53522,142,0.50000000000000011,False,25,19
53523,265,0.55000000000000016,False,5,63
53524,407,0.6000000000000002,False,30,47
53525,29,0.65000000000000013,True,40,7
53526,385,0.70000000000000018,True,60,73
53527,219,0.75000000000000022,True,5,62
53528,100,0.80000000000000016,True,15,17
53529,396,0.8500000000000002,False,15,39
53530,272,0.90000000000000024,True,15,44
53531,497,0.95000000000000029,True,45,71
53532,386,0.10000000000000001,False,5,32
53533,22,0.15000000000000002,False,10,12
53534,373,0.20000000000000004,False,25,4
53535,103,0.25000000000000006,False,65,29
53536,192,0.30000000000000004,False,30,52
53537,219,0.35000000000000009,False,40,22
53538,297,0.40000000000000013,False,65,48
53539,488,0.45000000000000007,False,10,55
53540,76,0.50000000000000011,False,50,4
53541,225,0.55000000000000016,False,20,0
53542,110,0.6000000000000002,True,25,73
53543,302,0.65000000000000013,False,35,19
53544,337,0.70000000000000018,True,60,80
53545,92,0.75000000000000022,True,75,8
53546,403,0.80000000000000016,False,75,22
53547,371,0.8500000000000002,False,45,77
53548,258,0.90000000000000024,True,45,52
53549,239,0.95000000000000029,True,60,86
53550,415,0.10000000000000001,False,40,17
53551,421,0.15000000000000002,False,30,68
53552,427,0.20000000000000004,False,30,55
53553,324,0.25000000000000006,False,50,34
53554,142,0.30000000000000004,False,50,54
53555,480,0.35000000000000009,False,15,50
53556,385,0.40000000000000013,False,15,77
53557,66,0.45000000000000007,True,35,26
53558,90,0.50000000000000011,True,60,84
53559,30,0.55000000000000016,True,45,16
53560,354,0.6000000000000002,False,20,30
53561,297,0.65000000000000013,False,65,34
53562,200,0.70000000000000018,True,30,87
53563,185,0.75000000000000022,False,20,16
53564,90,0.80000000000000016,True,70,74
53565,182,0.8500000000000002,True,45,56
53566,417,0.90000000000000024,False,60,1
53567,259,0.95000000000000029,True,15,22
53568,446,0.10000000000000001,False,5,10
53569,330,0.15000000000000002,False,40,32
53570,398,0.20000000000000004,False,70,22
53571,415,0.25000000000000006,False,40,73
53572,431,0.30000000000000004,False,65,34
53573,332,0.35000000000000009,False,65,75
53574,434,0.40000000000000013,False,50,83
53575,485,0.45000000000000007,False,20,9
53576,101,0.50000000000000011,False,30,9
53577,352,0.55000000000000016,False,50,9
53578,64,0.6000000000000002,True,65,49
53579,227,0.65000000000000013,True,10,32
53580,343,0.70000000000000018,False,20,84
53581,228,0.75000000000000022,True,35,87
53582,411,0.80000000000000016,True,10,45
53583,494,0.8500000000000002,True,45,55
53584,251,0.90000000000000024,False,60,69
53585,103,0.95000000000000029,True,5,58
53586,198,0.10000000000000001,False,65,60
53587,49,0.15000000000000002,False,25,12
53588,22,0.20000000000000004,False,70,36
53589,351,0.25000000000000006,False,40,72
53590,421,0.30000000000000004,False,40,60
53591,74,0.35000000000000009,True,15,56
53592,364,0.40000000000000013,False,65,49
53593,454,0.45000000000000007,False,15,78
53594,328,0.50000000000000011,False,5,57
53595,236,0.55000000000000016,False,15,17
53596,490,0.6000000000000002,False,60,83
53597,282,0.65000000000000013,True,60,55
53598,413,0.70000000000000018,False,20,79
53599,18,0.75000000000000022,True,35,17
53600,80,0.80000000000000016,True,50,64
53601,170,0.8500000000000002,False,5,78
53602,47,0.90000000000000024,True,75,80
53603,238,0.95000000000000029,True,15,58
53604,23,0.10000000000000001,False,30,18
53605,224,0.15000000000000002,False,45,20
53606,210,0.20000000000000004,False,55,25
53607,429,0.25000000000000006,False,65,62
53608,245,0.30000000000000004,False,60,80
53609,127,0.35000000000000009,True,55,79
53610,46,0.40000000000000013,True,75,59
53611,434,0.45000000000000007,False,5,64
53612,21,0.50000000000000011,True,15,9
53613,232,0.55000000000000016,True,40,75
53614,358,0.6000000000000002,False,10,41
53615,215,0.65000000000000013,False,30,41
53616,390,0.70000000000000018,False,50,23
53617,97,0.75000000000000022,False,35,53
53618,109,0.80000000000000016,True,35,89
53619,393,0.8500000000000002,True,15,60
53620,493,0.90000000000000024,True,15,16
53621,282,0.95000000000000029,True,15,77
53622,193,0.10000000000000001,False,25,31
53623,226,0.15000000000000002,False,15,77
53624,281,0.20000000000000004,False,20,64
53625,238,0.25000000000000006,False,40,11
53626,164,0.30000000000000004,True,70,82
53627,413,0.35000000000000009,False,5,60
53628,59,0.40000000000000013,True,15,71
53629,438,0.45000000000000007,False,45,48
53630,358,0.50000000000000011,False,15,82
53631,380,0.55000000000000016,False,40,62
53632,77,0.6000000000000002,True,50,45
53633,353,0.65000000000000013,False,50,10
53634,157,0.70000000000000018,False,55,36
53635,14,0.75000000000000022,True,25,66
53636,448,0.80000000000000016,False,10,75
53637,393,0.8500000000000002,False,40,5
53638,463,0.90000000000000024,True,50,52
53639,269,0.95000000000000029,True,40,12
53640,208,0.10000000000000001,False,60,37
53641,219,0.15000000000000002,False,5,85
53642,64,0.20000000000000004,False,10,80
53643,203,0.25000000000000006,False,45,42
53644,56,0.30000000000000004,False,30,65
53645,294,0.35000000000000009,False,35,25
53646,335,0.40000000000000013,False,5,16
53647,229,0.45000000000000007,False,30,11
53648,186,0.50000000000000011,False,40,33
53649,342,0.55000000000000016,False,75,11
53650,60,0.6000000000000002,True,30,78
53651,144,0.65000000000000013,False,20,3
53652,486,0.70000000000000018,False,70,4
53653,184,0.75000000000000022,False,20,14
53654,150,0.80000000000000016,True,20,58
53655,37,0.8500000000000002,True,35,78
53656,44,0.90000000000000024,True,55,86
53657,457,0.95000000000000029,True,75,75
53658,334,0.10000000000000001,False,55,87
53659,449,0.15000000000000002,False,45,69
53660,344,0.20000000000000004,False,15,34
53661,283,0.25000000000000006,False,30,32
53662,290,0.30000000000000004,False,65,40
53663,130,0.35000000000000009,False,25,51
53664,87,0.40000000000000013,False,70,45
53665,342,0.45000000000000007,False,5,54
53666,293,0.50000000000000011,False,25,82
53667,372,0.55000000000000016,False,55,55
53668,307,0.6000000000000002,True,35,69
53669,18,0.65000000000000013,True,15,6
53670,332,0.70000000000000018,False,50,4
53671,361,0.75000000000000022,False,35,53
53672,456,0.80000000000000016,True,65,58
53673,408,0.8500000000000002,True,15,26
53674,14,0.90000000000000024,True,30,56
53675,338,0.95000000000000029,True,35,59
53676,314,0.10000000000000001,False,70,56
53677,225,0.15000000000000002,False,70,71
53678,102,0.20000000000000004,False,35,8
53679,54,0.25000000000000006,False,45,9
53680,433,0.30000000000000004,False,5,64
53681,417,0.35000000000000009,False,70,48
53682,59,0.40000000000000013,False,45,38
53683,127,0.45000000000000007,False,65,66
53684,125,0.50000000000000011,True,75,69
53685,440,0.55000000000000016,False,50,31
53686,333,0.6000000000000002,False,75,34
53687,249,0.65000000000000013,False,25,23
53688,34,0.70000000000000018,True,25,71
53689,456,0.75000000000000022,True,5,21
53690,158,0.80000000000000016,True,15,20
53691,321,0.8500000000000002,True,5,44
53692,69,0.90000000000000024,True,70,47
53693,297,0.95000000000000029,True,25,53
53694,17,0.10000000000000001,False,30,26
53695,192,0.15000000000000002,False,5,28
53696,76,0.20000000000000004,False,70,36
53697,407,0.25000000000000006,False,30,35
53698,184,0.30000000000000004,False,10,86
53699,470,0.35000000000000009,False,75,63
53700,473,0.40000000000000013,False,65,64
53701,192,0.45000000000000007,False,20,86
53702,188,0.50000000000000011,False,30,38
53703,485,0.55000000000000016,False,55,69
53704,340,0.6000000000000002,True,60,70
53705,120,0.65000000000000013,False,5,59
53706,405,0.70000000000000018,False,75,47
53707,277,0.75000000000000022,False,15,24
53708,436,0.80000000000000016,False,5,32
53709,108,0.8500000000000002,True,10,20
53710,409,0.90000000000000024,True,65,89
53711,460,0.95000000000000029,False,70,44
53712,455,0.10000000000000001,False,50,51
53713,457,0.15000000000000002,False,45,16
53714,330,0.20000000000000004,False,50,57
53715,15,0.25000000000000006,True,25,58
53716,398,0.30000000000000004,False,55,11
53717,51,0.35000000000000009,False,60,4
53718,159,0.40000000000000013,False,70,22
53719,345,0.45000000000000007,False,25,23
53720,126,0.50000000000000011,False,40,66
53721,88,0.55000000000000016,False,5,1
53722,375,0.6000000000000002,False,35,35
53723,239,0.65000000000000013,True,70,60
53724,290,0.70000000000000018,False,65,40
53725,70,0.75000000000000022,False,45,87
53726,89,0.80000000000000016,False,25,30
53727,434,0.8500000000000002,True,30,74
53728,432,0.90000000000000024,True,45,9
53729,342,0.95000000000000029,True,30,5
53730,268,0.10000000000000001,False,20,64
53731,267,0.15000000000000002,False,45,82
53732,67,0.20000000000000004,True,70,78
53733,306,0.25000000000000006,False,5,7
53734,404,0.30000000000000004,False,35,29
53735,263,0.35000000000000009,False,5,80
53736,354,0.40000000000000013,False,70,20
53737,390,0.45000000000000007,False,55,63
53738,467,0.50000000000000011,False,60,20
53739,464,0.55000000000000016,False,40,41
53740,136,0.6000000000000002,False,20,39
53741,333,0.65000000000000013,False,40,35
53742,425,0.70000000000000018,True,60,82
53743,35,0.75000000000000022,True,30,44
53744,260,0.80000000000000016,True,60,85
53745,253,0.8500000000000002,True,60,38
53746,444,0.90000000000000024,True,40,17
53747,263,0.95000000000000029,True,55,16
53748,416,0.10000000000000001,False,20,3
53749,109,0.15000000000000002,False,10,78
53750,77,0.20000000000000004,False,15,62
53751,206,0.25000000000000006,False,45,47
53752,300,0.30000000000000004,True,50,73
53753,39,0.35000000000000009,True,65,83
53754,116,0.40000000000000013,False,75,52
53755,112,0.45000000000000007,False,30,43
53756,41,0.50000000000000011,True,20,70
53757,37,0.55000000000000016,True,40,43
53758,251,0.6000000000000002,False,40,32
53759,317,0.65000000000000013,True,60,42
53760,183,0.70000000000000018,True,20,41
53761,429,0.75000000000000022,True,40,39
53762,57,0.80000000000000016,True,30,81
53763,310,0.8500000000000002,True,70,44
53764,487,0.90000000000000024,True,5,12
53765,472,0.95000000000000029,True,30,29
53766,168,0.10000000000000001,False,65,71
53767,313,0.15000000000000002,False,75,59
53768,315,0.20000000000000004,False,45,30
53769,478,0.25000000000000006,False,20,55
53770,127,0.30000000000000004,False,5,57
53771,25,0.35000000000000009,True,25,7
53772,473,0.40000000000000013,False,35,81
53773,69,0.45000000000000007,False,45,56
53774,349,0.50000000000000011,False,5,66
53775,280,0.55000000000000016,False,70,60
53776,490,0.6000000000000002,False,35,83
53777,331,0.65000000000000013,False,35,86
53778,474,0.70000000000000018,False,15,38
53779,428,0.75000000000000022,False,25,12
53780,267,0.80000000000000016,True,20,70
53781,237,0.8500000000000002,True,35,53
53782,428,0.90000000000000024,True,15,56
53783,36,0.95000000000000029,True,20,72
53784,209,0.10000000000000001,False,75,69
53785,329,0.15000000000000002,False,75,27
53786,64,0.20000000000000004,True,70,80
53787,320,0.25000000000000006,False,15,13
53788,182,0.30000000000000004,False,45,73
53789,82,0.35000000000000009,True,55,83
53790,205,0.40000000000000013,False,15,3
53791,366,0.45000000000000007,False,10,72
53792,423,0.50000000000000011,False,60,10
53793,215,0.55000000000000016,False,75,27
53794,79,0.6000000000000002,False,15,48
53795,416,0.65000000000000013,False,30,61
53796,494,0.70000000000000018,True,40,54
53797,354,0.75000000000000022,True,40,76
53798,112,0.80000000000000016,True,45,20
53799,235,0.8500000000000002,False,15,8
53800,18,0.90000000000000024,False,65,85
53801,32,0.95000000000000029,True,25,61
53802,172,0.10000000000000001,False,10,13
53803,258,0.15000000000000002,False,50,88
53804,365,0.20000000000000004,False,75,67
53805,138,0.25000000000000006,False,25,48
53806,57,0.30000000000000004,False,25,13
53807,155,0.35000000000000009,False,45,2
53808,391,0.40000000000000013,False,45,64
53809,261,0.45000000000000007,True,45,89
53810,391,0.50000000000000011,False,40,21
53811,137,0.55000000000000016,True,25,81
53812,188,0.6000000000000002,False,25,49
53813,483,0.65000000000000013,False,15,2
53814,54,0.70000000000000018,True,50,80
53815,217,0.75000000000000022,False,15,27
53816,497,0.80000000000000016,False,20,52
53817,181,0.8500000000000002,False,40,1
53818,465,0.90000000000000024,False,50,34
53819,133,0.95000000000000029,True,75,79
53820,279,0.10000000000000001,False,5,67
53821,260,0.15000000000000002,False,40,57
53822,345,0.20000000000000004,False,70,1
53823,177,0.25000000000000006,False,15,61
53824,437,0.30000000000000004,False,40,63
53825,496,0.35000000000000009,False,50,17
53826,117,0.40000000000000013,False,45,62
53827,393,0.45000000000000007,True,50,70
53828,412,0.50000000000000011,False,35,52
53829,237,0.55000000000000016,False,65,23
53830,354,0.6000000000000002,True,65,88
53831,201,0.65000000000000013,True,65,52
53832,57,0.70000000000000018,True,5,47
53833,90,0.75000000000000022,False,25,43
53834,43,0.80000000000000016,True,35,87
53835,224,0.8500000000000002,True,15,71
53836,38,0.90000000000000024,True,10,76
